,tag_id,tag_name,tag_category,tag_rank,title_id,title_native,title_romaji
336,483,LGBTQ+ Themes,Theme-Other,46,87395,ぐらんぶる,Grand Blue
337,46,School,Setting-Scene,44,87395,ぐらんぶる,Grand Blue
338,46,School,Setting-Scene,91,86635,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen
339,164,Tsundere,Cast-Traits,88,86635,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen
340,780,Ojou-sama,Cast-Traits,84,86635,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen
341,98,Female Protagonist,Cast-Main Cast,82,86635,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen
342,84,School Club,Setting-Scene,81,86635,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen
343,102,Coming of Age,Theme-Drama,81,86635,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen
344,39,Parody,Theme-Comedy,80,86635,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen
345,1045,Heterosexual,Theme-Romance,80,86635,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen
346,105,Ensemble Cast,Cast-Main Cast,78,86635,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen
347,144,Meta,Theme-Other,76,86635,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen
348,139,Love Triangle,Theme-Romance,75,86635,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen
349,50,Seinen,Demographic,75,86635,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen
350,193,Episodic,Technical,72,86635,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen
351,82,Male Protagonist,Cast-Main Cast,60,86635,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen
352,536,Dissociative Identities,Cast-Traits,52,86635,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen
353,1047,VTuber,Cast-Traits,40,86635,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen
354,171,Bullying,Theme-Drama,33,86635,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen
355,483,LGBTQ+ Themes,Theme-Other,10,86635,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,Kaguya-sama wa Kokurasetai: Tensaitachi no Renai Zunousen
356,75,Boys' Love,Theme-Romance,97,100805,原来你在这里,Here U Are
357,82,Male Protagonist,Cast-Main Cast,89,100805,原来你在这里,Here U Are
358,483,LGBTQ+ Themes,Theme-Other,89,100805,原来你在这里,Here U Are
359,207,Full Color,Technical,85,100805,原来你在这里,Here U Are
360,404,College,Setting-Scene,78,100805,原来你在这里,Here U Are
361,294,Bisexual,Theme-Romance,73,100805,原来你在这里,Here U Are
362,138,Age Gap,Theme-Romance,72,100805,原来你在这里,Here U Are
363,164,Tsundere,Cast-Traits,64,100805,原来你在这里,Here U Are
364,46,School,Setting-Scene,61,100805,原来你在这里,Here U Are
365,1046,Suicide,Theme-Drama,30,100805,原来你在这里,Here U Are
366,88,Primarily Male Cast,Cast-Main Cast,20,100805,原来你在这里,Here U Are
367,109,Primarily Adult Cast,Cast-Main Cast,20,100805,原来你在这里,Here U Are
368,321,Urban Fantasy,Setting-Universe,77,53751,〈物語〉シリーズ セカンドシーズン,Monogatari Series: Second Season
369,86,Primarily Female Cast,Cast-Main Cast,77,53751,〈物語〉シリーズ セカンドシーズン,Monogatari Series: Second Season
370,156,Achronological Order,Setting-Time,76,53751,〈物語〉シリーズ セカンドシーズン,Monogatari Series: Second Season
371,105,Ensemble Cast,Cast-Main Cast,60,53751,〈物語〉シリーズ セカンドシーズン,Monogatari Series: Second Season
372,74,Vampire,Cast-Traits,56,53751,〈物語〉シリーズ セカンドシーズン,Monogatari Series: Second Season
373,253,Gods,Cast-Traits,56,53751,〈物語〉シリーズ セカンドシーズン,Monogatari Series: Second Season
374,536,Dissociative Identities,Cast-Traits,53,53751,〈物語〉シリーズ セカンドシーズン,Monogatari Series: Second Season
375,82,Male Protagonist,Cast-Main Cast,46,53751,〈物語〉シリーズ セカンドシーズン,Monogatari Series: Second Season
376,113,Nekomimi,Cast-Traits,40,53751,〈物語〉シリーズ セカンドシーズン,Monogatari Series: Second Season
377,146,Alternate Universe,Setting-Universe,40,53751,〈物語〉シリーズ セカンドシーズン,Monogatari Series: Second Season
378,93,Post-Apocalyptic,Setting-Universe,33,53751,〈物語〉シリーズ セカンドシーズン,Monogatari Series: Second Season
379,96,Time Manipulation,Theme-Sci-Fi,33,53751,〈物語〉シリーズ セカンドシーズン,Monogatari Series: Second Season
380,50,Seinen,Demographic,20,53751,〈物語〉シリーズ セカンドシーズン,Monogatari Series: Second Season
381,931,Tomboy,Cast-Traits,20,53751,〈物語〉シリーズ セカンドシーズン,Monogatari Series: Second Season
382,144,Meta,Theme-Other,20,53751,〈物語〉シリーズ セカンドシーズン,Monogatari Series: Second Season
383,102,Coming of Age,Theme-Drama,95,30003,20世紀少年,20th Century Boys
384,105,Ensemble Cast,Cast-Main Cast,94,30003,20世紀少年,20th Century Boys
385,50,Seinen,Demographic,91,30003,20世紀少年,20th Century Boys
386,93,Post-Apocalyptic,Setting-Universe,86,30003,20世紀少年,20th Century Boys
387,456,Conspiracy,Theme-Drama,82,30003,20世紀少年,20th Century Boys
388,586,Cult,Theme-Other-Organisations,81,30003,20世紀少年,20th Century Boys
389,217,Dystopian,Setting-Time,80,30003,20世紀少年,20th Century Boys
390,874,Pandemic,Theme-Other,79,30003,20世紀少年,20th Century Boys
391,153,Time Skip,Setting-Time,78,30003,20世紀少年,20th Century Boys
392,85,Tragedy,Theme-Drama,60,30003,20世紀少年,20th Century Boys
393,265,Musical,Theme-Arts-Music,60,30003,20世紀少年,20th Century Boys
394,226,Fugitive,Theme-Action,60,30003,20世紀少年,20th Century Boys
395,156,Achronological Order,Setting-Time,60,30003,20世紀少年,20th Century Boys
396,25,Historical,Setting-Time,56,30003,20世紀少年,20th Century Boys
397,364,Augmented Reality,Setting-Universe,54,30003,20世紀少年,20th Century Boys
398,98,Female Protagonist,Cast-Main Cast,46,30003,20世紀少年,20th Century Boys
399,175,Robots,Cast-Traits,45,30003,20世紀少年,20th Century Boys
400,96,Time Manipulation,Theme-Sci-Fi,42,30003,20世紀少年,20th Century Boys
401,82,Male Protagonist,Cast-Main Cast,40,30003,20世紀少年,20th Century Boys
402,100,Nudity,Cast-Traits,20,30003,20世紀少年,20th Century Boys
403,516,Language Barrier,Setting-Scene,95,85135,聲の形,Koe no Katachi
404,102,Coming of Age,Theme-Drama,93,85135,聲の形,Koe no Katachi
405,171,Bullying,Theme-Drama,92,85135,聲の形,Koe no Katachi
406,153,Time Skip,Setting-Time,76,85135,聲の形,Koe no Katachi
407,46,School,Setting-Scene,75,85135,聲の形,Koe no Katachi
408,1045,Heterosexual,Theme-Romance,70,85135,聲の形,Koe no Katachi
409,82,Male Protagonist,Cast-Main Cast,63,85135,聲の形,Koe no Katachi
410,1046,Suicide,Theme-Drama,52,85135,聲の形,Koe no Katachi
411,85,Tragedy,Theme-Drama,46,85135,聲の形,Koe no Katachi
412,56,Shounen,Demographic,42,85135,聲の形,Koe no Katachi
413,931,Tomboy,Cast-Traits,20,85135,聲の形,Koe no Katachi
414,604,Dungeon,Setting-Scene,94,105398,나 혼자만 레벨업,Na Honjaman Level Up
415,82,Male Protagonist,Cast-Main Cast,92,105398,나 혼자만 레벨업,Na Honjaman Level Up
416,66,Super Power,Theme-Fantasy,91,105398,나 혼자만 레벨업,Na Honjaman Level Up
417,207,Full Color,Technical,89,105398,나 혼자만 레벨업,Na Honjaman Level Up
418,29,Magic,Theme-Fantasy,87,105398,나 혼자만 레벨업,Na Honjaman Level Up
419,321,Urban Fantasy,Setting-Universe,87,105398,나 혼자만 레벨업,Na Honjaman Level Up
420,253,Gods,Cast-Traits,78,105398,나 혼자만 레벨업,Na Honjaman Level Up
421,109,Primarily Adult Cast,Cast-Main Cast,68,105398,나 혼자만 레벨업,Na Honjaman Level Up
422,93,Post-Apocalyptic,Setting-Universe,64,105398,나 혼자만 레벨업,Na Honjaman Level Up
423,103,Politics,Theme-Other,64,105398,나 혼자만 레벨업,Na Honjaman Level Up
424,15,Demons,Cast-Traits,62,105398,나 혼자만 레벨업,Na Honjaman Level Up
425,85,Tragedy,Theme-Drama,62,105398,나 혼자만 레벨업,Na Honjaman Level Up
426,308,Video Games,Theme-Game,60,105398,나 혼자만 레벨업,Na Honjaman Level Up
427,1045,Heterosexual,Theme-Romance,60,105398,나 혼자만 레벨업,Na Honjaman Level Up
428,198,Foreign,Setting-Scene,59,105398,나 혼자만 레벨업,Na Honjaman Level Up
429,488,Age Regression,Cast-Traits,58,105398,나 혼자만 레벨업,Na Honjaman Level Up
430,104,Anti-Hero,Cast-Main Cast,58,105398,나 혼자만 레벨업,Na Honjaman Level Up
431,365,Memory Manipulation,Theme-Other,57,105398,나 혼자만 레벨업,Na Honjaman Level Up
432,322,Assassins,Theme-Other-Organisations,50,105398,나 혼자만 레벨업,Na Honjaman Level Up
433,153,Time Skip,Setting-Time,45,105398,나 혼자만 레벨업,Na Honjaman Level Up
434,516,Language Barrier,Setting-Scene,43,105398,나 혼자만 레벨업,Na Honjaman Level Up
435,774,Chimera,Cast-Traits,40,105398,나 혼자만 레벨업,Na Honjaman Level Up
436,224,Dragons,Cast-Traits,34,105398,나 혼자만 레벨업,Na Honjaman Level Up
437,102,Coming of Age,Theme-Drama,100,31224,3月のライオン,3-gatsu no Lion
438,87,Family Life,Theme-Slice of Life,93,31224,3月のライオン,3-gatsu no Lion
439,50,Seinen,Demographic,88,31224,3月のライオン,3-gatsu no Lion
440,121,Shogi,Theme-Game-Card & Board Game,85,31224,3月のライオン,3-gatsu no Lion
441,311,Rehabilitation,Theme-Drama,80,31224,3月のライオン,3-gatsu no Lion
442,82,Male Protagonist,Cast-Main Cast,77,31224,3月のライオン,3-gatsu no Lion
443,171,Bullying,Theme-Drama,75,31224,3月のライオン,3-gatsu no Lion
444,142,Food,Theme-Arts,60,31224,3月のライオン,3-gatsu no Lion
445,85,Tragedy,Theme-Drama,55,31224,3月のライオン,3-gatsu no Lion
446,84,School Club,Setting-Scene,45,31224,3月のライオン,3-gatsu no Lion
447,139,Love Triangle,Theme-Romance,40,31224,3月のライオン,3-gatsu no Lion
448,138,Age Gap,Theme-Romance,35,31224,3月のライオン,3-gatsu no Lion
449,1045,Heterosexual,Theme-Romance,35,31224,3月のライオン,3-gatsu no Lion
450,87,Family Life,Theme-Slice of Life,99,30104,よつばと！,Yotsuba to!
451,81,Iyashikei,Theme-Slice of Life,95,30104,よつばと！,Yotsuba to!
452,193,Episodic,Technical,88,30104,よつばと！,Yotsuba to!
453,98,Female Protagonist,Cast-Main Cast,85,30104,よつばと！,Yotsuba to!
454,92,Cute Girls Doing Cute Things,Theme-Slice of Life,72,30104,よつばと！,Yotsuba to!
455,250,Rural,Setting-Scene,64,30104,よつばと！,Yotsuba to!
456,86,Primarily Female Cast,Cast-Main Cast,46,30104,よつばと！,Yotsuba to!
457,931,Tomboy,Cast-Traits,40,30104,よつばと！,Yotsuba to!
458,1052,Adoption,Theme-Other,40,30104,よつばと！,Yotsuba to!
459,56,Shounen,Demographic,35,30104,よつばと！,Yotsuba to!
460,53,Shoujo,Demographic,96,30028,NANA,NANA
461,98,Female Protagonist,Cast-Main Cast,88,30028,NANA,NANA
462,110,Band,Theme-Arts-Music,82,30028,NANA,NANA
463,109,Primarily Adult Cast,Cast-Main Cast,82,30028,NANA,NANA
464,124,Netorare,Sexual Content,80,30028,NANA,NANA
465,153,Time Skip,Setting-Time,79,30028,NANA,NANA
466,85,Tragedy,Theme-Drama,75,30028,NANA,NANA
467,139,Love Triangle,Theme-Romance,60,30028,NANA,NANA
468,489,Drugs,Theme-Other,35,30028,NANA,NANA
469,155,Rape,Sexual Content,30,30028,NANA,NANA
470,29,Magic,Theme-Fantasy,96,64053,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch
471,536,Dissociative Identities,Cast-Traits,93,64053,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch
472,636,Cosmic Horror,Theme-Other,92,64053,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch
473,85,Tragedy,Theme-Drama,86,64053,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch
474,179,Witch,Cast-Traits,83,64053,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch
475,391,Philosophy,Theme-Other,80,64053,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch
476,144,Meta,Theme-Other,74,64053,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch
477,483,LGBTQ+ Themes,Theme-Other,72,64053,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch
478,694,Detective,Cast-Traits,70,64053,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch
479,146,Alternate Universe,Setting-Universe,60,64053,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch
480,186,Crossdressing,Cast-Traits,60,64053,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch
481,105,Ensemble Cast,Cast-Main Cast,56,64053,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch
482,1046,Suicide,Theme-Drama,46,64053,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch
483,153,Time Skip,Setting-Time,44,64053,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch
484,240,Amnesia,Cast-Traits,40,64053,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch
485,96,Time Manipulation,Theme-Sci-Fi,35,64053,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch
486,780,Ojou-sama,Cast-Traits,26,64053,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch
487,305,Ships,Theme-Other-Vehicle,20,64053,うみねこのなく頃に散 - Episode 8: Twilight of the Golden Witch,Umineko no Naku Koro ni Chiru Episode 8: Twilight of the Golden Witch
488,46,School,Setting-Scene,97,94970,ようこそ実力至上主義の教室へ,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e
489,104,Anti-Hero,Cast-Main Cast,90,94970,ようこそ実力至上主義の教室へ,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e
490,82,Male Protagonist,Cast-Main Cast,89,94970,ようこそ実力至上主義の教室へ,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e
491,101,Battle Royale,Theme-Action,82,94970,ようこそ実力至上主義の教室へ,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e
492,391,Philosophy,Theme-Other,82,94970,ようこそ実力至上主義の教室へ,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e
493,50,Seinen,Demographic,77,94970,ようこそ実力至上主義の教室へ,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e
494,102,Coming of Age,Theme-Drama,68,94970,ようこそ実力至上主義の教室へ,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e
495,226,Fugitive,Theme-Action,62,94970,ようこそ実力至上主義の教室へ,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e
496,23,Female Harem,Theme-Romance,60,94970,ようこそ実力至上主義の教室へ,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e
497,171,Bullying,Theme-Drama,57,94970,ようこそ実力至上主義の教室へ,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e
498,264,Athletics,Theme-Game-Sport,35,94970,ようこそ実力至上主義の教室へ,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e
499,139,Love Triangle,Theme-Romance,32,94970,ようこそ実力至上主義の教室へ,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e
500,321,Urban Fantasy,Setting-Universe,90,44893,〈物語〉シリーズ ファーストシーズン,Monogatari Series: First Season
501,74,Vampire,Cast-Traits,81,44893,〈物語〉シリーズ ファーストシーズン,Monogatari Series: First Season
502,156,Achronological Order,Setting-Time,78,44893,〈物語〉シリーズ ファーストシーズン,Monogatari Series: First Season
503,144,Meta,Theme-Other,70,44893,〈物語〉シリーズ ファーストシーズン,Monogatari Series: First Season
504,50,Seinen,Demographic,70,44893,〈物語〉シリーズ ファーストシーズン,Monogatari Series: First Season
505,86,Primarily Female Cast,Cast-Main Cast,60,44893,〈物語〉シリーズ ファーストシーズン,Monogatari Series: First Season
506,82,Male Protagonist,Cast-Main Cast,60,44893,〈物語〉シリーズ ファーストシーズン,Monogatari Series: First Season
507,253,Gods,Cast-Traits,60,44893,〈物語〉シリーズ ファーストシーズン,Monogatari Series: First Season
508,23,Female Harem,Theme-Romance,55,44893,〈物語〉シリーズ ファーストシーズン,Monogatari Series: First Season
509,220,Ghost,Cast-Traits,50,44893,〈物語〉シリーズ ファーストシーズン,Monogatari Series: First Season
510,102,Coming of Age,Theme-Drama,45,44893,〈物語〉シリーズ ファーストシーズン,Monogatari Series: First Season
511,536,Dissociative Identities,Cast-Traits,40,44893,〈物語〉シリーズ ファーストシーズン,Monogatari Series: First Season
512,113,Nekomimi,Cast-Traits,32,44893,〈物語〉シリーズ ファーストシーズン,Monogatari Series: First Season
513,46,School,Setting-Scene,28,44893,〈物語〉シリーズ ファーストシーズン,Monogatari Series: First Season
514,85,Tragedy,Theme-Drama,20,44893,〈物語〉シリーズ ファーストシーズン,Monogatari Series: First Season
515,105,Ensemble Cast,Cast-Main Cast,20,44893,〈物語〉シリーズ ファーストシーズン,Monogatari Series: First Season
516,931,Tomboy,Cast-Traits,20,44893,〈物語〉シリーズ ファーストシーズン,Monogatari Series: First Season
517,1045,Heterosexual,Theme-Romance,20,44893,〈物語〉シリーズ ファーストシーズン,Monogatari Series: First Season
518,46,School,Setting-Scene,97,115166,ようこそ実力至上主義の教室へ　２年生編,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2-nensei hen
519,104,Anti-Hero,Cast-Main Cast,93,115166,ようこそ実力至上主義の教室へ　２年生編,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2-nensei hen
520,82,Male Protagonist,Cast-Main Cast,90,115166,ようこそ実力至上主義の教室へ　２年生編,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2-nensei hen
521,226,Fugitive,Theme-Action,71,115166,ようこそ実力至上主義の教室へ　２年生編,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2-nensei hen
